id,Item name*,Category,Current stock,Selling price,Sales tax included,Purchase price,Purchase tax included,HSN,GST tax rate (%),MRP
240c7a44-a108-432c-bbe8-3580583b52b2,Tresemme Conditoner 190ml (187.00),,3,180,Without tax,164.9,Without tax,,0,187
10711604-3da8-408e-b7ff-5d7c76b4895b,Tresemme Conditoner 80ml (90.00),,3,87,Without tax,79.36,Without tax,,0,90
33810a9a-32d0-49c6-8a1c-4fb9d0d8ad4a,Tresemme Shampoo 185ml 130.00,,6,125,With tax,118.18,With tax,,0,130
e270bc10-d6e8-4537-aae9-cf9b1f105375,Tresemme Shampoo 340ml 245.00,,3,235,Without tax,222.73,Without tax,,0,245
a48113f5-d3af-4a5e-bbaa-0be8e9cf1286,Tresemme Shampoo 4.00,,30,4,Without tax,3.06,Without tax,,0,4
d6dbabe6-fe7c-4d5a-98b4-5f149b689cd2,Tresemme Shampoo 85ml 55.00,,6,54,Without tax,48.5,Without tax,,0,55
b51985d2-3987-4b5b-b05d-b19004600caf,Tresemme Shampoo 85ml 63.00,,6,60,With tax,55.55,With tax,,0,63
9bd93fc3-aef0-463e-832a-19841a7f0b52,Tropicana 200ml 20.00,,30,20,With tax,15.75,With tax,,0,20
3a49c3d2-9f88-4032-951c-7bacf4489ddc,Tutti Frutti Loose,,2.5,280,With tax,90,With tax,,0,280
a3095619-3885-42d8-93a8-2bd88bbeee9a,Ujala 250ml 70.00,,6,67,With tax,63,With tax,,0,70
69b817ba-7b6a-46dc-b4cb-fac1f5de3b30,Ujala 30ml 8.00,,24,8,With tax,6.9,With tax,,0,8
85573e8d-f4c8-4d22-a31d-28271d082045,Ujla Til White Loose 240.00,,5,240,Without tax,140,Without tax,,0,240
8396696b-b63a-466f-8aa5-f3e6211eb34c,Urad Bari Loose 280.00,,5,280,Without tax,135,Without tax,,0,280
a440a355-2f36-40e2-b0a4-c6eae92b11a1,Urad Chilka Dal 140.00,,5,140,With tax,110,With tax,,0,140
15e71908-a6a5-413c-a127-810660189bd2,Urad Dal 140.00,,30,140,With tax,106.5,With tax,,0,140
1e312183-1ec9-48cf-a6d0-46c682f564ad,Urad Gota Kala 160.00,,5,160,With tax,110,With tax,,0,160
3bf40d9c-c36d-4e1e-a40b-78fe70d40ce1,Urad Gota White 140.00,,10,140,With tax,106.5,With tax,,0,140
4b424d08-5b3a-430b-babc-12a20e54916b,Uttam Sugar 1kg,,25,55,Without tax,46,Without tax,,0,60
a0baa978-5783-4883-8475-27fa14e6d325,V Wash 20ml 45.00,,6,44,With tax,35.03,With tax,,0,45
df133c55-e1d7-47b6-9805-96b481219aeb,Vanilla Essence 27.00,,10,26,With tax,10.5,With tax,,0,27
0567231c-6bee-4992-b991-76c6b3294599,Vanish Liquid 180ml 59.00,,6,57,Without tax,53.63,Without tax,,0,59
0117e1f1-728d-4007-903c-c8c53467e0d2,Vanish Liquid 400ml 105.00,,3,100,With tax,94.01,With tax,,0,105
618505af-b326-4444-92e2-0f4d576c340c,Vanish Powder 400g 199.00,,3,194,Without tax,180.9,Without tax,,0,199
da5885ab-bdbe-445b-9796-d567c18c8ee3,Varun Pooja Ghee 1kg 200.00,,16,200,Without tax,140,Without tax,,0,200
1e9a081f-b10e-4cb1-a1cf-d0c0d77e46db,Varun Pooja Ghee 500ml 100.00,,32,100,With tax,70,With tax,,0,100
e250a198-3b5a-46e9-a756-ae3619b15612,Vaseline Cocoa Glow Lotion 400ml 375.00,,3,360,Without tax,340.91,Without tax,,0,375
c577f11f-8436-4a19-8414-55612388c6e8,Vaseline Deep Restore Body Lotion 10.00,,24,10,Without tax,8.08,Without tax,,0,10
bea0b40a-9051-46ce-868f-35b213c9ea7f,Vaseline Deep Restore Body Lotion 200ml,,3,194,Without tax,175.48,Without tax,,0,199
0cf841b2-736e-41a3-8bce-5512d129fbed,Vaseline Deep Restore Body Lotion 400ml 325.00,,3,310,Without tax,286.59,Without tax,,0,325
26b71127-108e-495a-adeb-5ed5b81a5aca,Vaseline Deep Restore Lotion 100ml 75.00,,6,72,Without tax,64.77,Without tax,,0,75
4df59bc9-89ca-4534-a895-0ee245d41974,Vaseline Healthy White Lotion 200ml 225.00,,3,216,Without tax,204.54,Without tax,,0,225
29aa2aca-ac52-4d36-a57c-5eb65d80681a,Vaseline Jelly 5.00,,48,5,With tax,4.31,With tax,,0,5
d0369168-18f7-47e2-9c1f-3cd6a374c00d,Vaseline Petroleum Jelly 42g 75.00,,6,72,Without tax,68.18,Without tax,,0,75
8a717fba-6efe-49ee-99b6-a415a4a2f11b,Vasmol 100ml 58.00,,3,55,With tax,50.88,With tax,,0,58
53daf080-25ed-45f1-8f74-4c47a506aa8c,Vasmol 50ml 34.00,,3,33,With tax,29.83,With tax,,0,34
fb1d3709-e065-445e-9b0c-47d08c2f3911,Vasmol Pouch 8.00,,24,8,With tax,6.15,With tax,,0,8
12f34663-7212-4873-89c6-d4aa5a0b166a,Vasocare Petroleum Jelly 5.00,,48,5,Without tax,4.31,Without tax,,0,5
7853d140-9132-4a9e-b29b-71c97569a41c,Veet Hair Removal Cream 30g 75.00,,12,72,Without tax,66.81,Without tax,,0,75
24f6d4a3-36c7-4989-b492-423dbb4e905f,Veet Hair Removal Cream 50g 128.00,,6,124,Without tax,111.7,Without tax,,0,128
890e1215-c988-4cdf-9c42-3685fc7d7616,Vicco  Cream 50g,,4,180,With tax,160,With tax,,0,188
5e408912-735a-4a7a-8165-8e756a275603,Vicks Drops Toffee Jar 185.00,,2,180,Without tax,151.65,Without tax,,0,185
a443e551-4ecf-4f9d-8408-e7b097f64229,Vicks Inhaler 55.00,,3,52,Without tax,43.7,Without tax,,0,55
d975d6c3-213c-48f4-a9e5-1fb7798192a1,Vicks Vaporub 10ml 38.00,,6,36,Without tax,30.75,Without tax,,0,38
9453c60c-e70f-43be-a63f-4d202c25831b,Vicks Vaporub 25ml 80.00,,6,76,Without tax,64.76,Without tax,,0,80
dfa3fa36-7a9f-45d6-a5eb-764da0d94c0d,Vicks Vaporub 50ml 135.00,,6,130,Without tax,109.27,Without tax,,0,135
aea0205f-6bfa-4bb5-ac70-c133fe16d271,Vicks Vaporub 5ml 20.00,,12,19,Without tax,16.68,Without tax,,0,20
0526f14a-3d5d-4b3d-add1-614e64d5dd48,Vim Bar 10.00,,100,10,With tax,8.81,With tax,,0,10
cdf1e837-10fe-4f0b-9545-af17b37f66e3,Vim Bar 300g 20.00,,50,19,Without tax,17.62,Without tax,,0,20
9a2a17c9-8b66-44b4-9847-4f2317e628b1,Vim Bar 5.00,,156,5,Without tax,4.4,Without tax,,0,5
0352c586-6016-4024-bdf9-e25165c81dde,Vim Bar Set 30.00,,18,29,With tax,26.43,With tax,,0,30
686c8765-8033-4710-ad25-a33a41907f40,Vim Bar Tub 500g 48.00,,24,46,With tax,44.44,With tax,,0,48
0b484560-0f1a-4fbb-a6ea-5e79c436ad0c,Vim Liquid 20.00,,12,19,Without tax,18.51,Without tax,,0,20
b9889735-5bc0-439e-bb19-2a81f6391081,Vim Liquid 250ml 45.00,,6,44,Without tax,41.66,Without tax,,0,45
dbbee8c7-d688-49cf-987a-b13e58dd4c2d,Vim Liquid 500ml,,6,100,Without tax,97.22,Without tax,,0,105
13765b8c-3ee7-422d-b602-15a36c02bdc0,Vivel Soap 25.00,,6,24,With tax,22.68,With tax,,0,25
0c3d6619-82b9-4f79-90f5-b5681aedff94,Wheel 150g 10.00,,60,10,With tax,8.68,With tax,,0,10
b2a096a2-df66-4199-88ba-1b9234f46407,Wheel 1kg 53.00,,24,50,With tax,46.97,With tax,,0,53
7513c3d8-7f93-4ba3-8359-527103d61413,Wheel 2kg 95.00,,12,92,With tax,85.75,With tax,,0,95
42b5ec43-616f-4c45-8789-654b043d1276,Wheel 500g 27.00,,30,26,With tax,24.19,With tax,,0,27
2db6bd68-7866-4f34-931e-6898b94ae160,Whisper Choice 25.00,,6,24,Without tax,22.4,Without tax,,0,25
f84d014e-d8bd-42cb-8f15-730c7fbddeb9,Whisper Choice 30.00,,12,29,With tax,26.89,With tax,,0,30
135b8d91-8b28-4ea0-89a7-d38c6378654a,Whisper Choice Ultra 42.00,,14,40,Without tax,36.51,Without tax,,0,42
9549546d-1663-413e-87e6-cc0700dd50ff,Whisper Choice XL 32.00,,6,34,Without tax,28.11,Without tax,,0,32
3dc59528-dd07-45e4-ba7a-d477cd6b6fdf,Whisper Ultra XL 30s (Green) 310.00,,6,295,Without tax,265.13,Without tax,,0,310
cf28e65f-2381-4215-92ab-dd99fff31507,Whisper Ultra XL+ 15s (Green) 170.00,,3,164,Without tax,150.46,Without tax,,0,170
b0a010d9-aa74-4741-910f-ccf170f3cd38,Whisper Ultra XL+ 7s (Green) 80.00,,3,76,Without tax,70.81,Without tax,,0,80
895b9b9f-37e4-4f00-a540-8420180d8917,White Tone Face Cream 25g,,3,72,With tax,63,With tax,,0,75
aab9a85d-4c7f-49f8-8b45-7c1f1de503c2,White Tone Face Powder 30g 55.00,,3,54,Without tax,47,Without tax,,0,55
c174e85c-e5da-4678-bcbe-82b0a67ba98d,Wilkinson Blade 10s 25.00,,25,24,Without tax,18.35,Without tax,,0,25
ca4f403b-8c7e-48ce-9a38-ca96e14e994f,Wilkinson Blade 5s 14.00,,12,13,With tax,9.23,With tax,,0,14
8b4e2650-5578-49cf-97d9-da581ec7a49f,X-Out Rat Pad Big 100.00,,10,90,With tax,60,With tax,,0,100
bfe6c4c5-1d78-47d6-9bf4-bf243f099bd2,X-Out Rat Pad Small 50.00,,10,45,With tax,30,With tax,,0,50
461f820f-1cdb-44ef-a049-8516613e7fb8,Yippee Noodles 10.00,,96,10,Without tax,8.51,Without tax,,0,10
78de3a7c-19c9-441a-a524-336d1b65a90f,Yippee Noodles 5.00,,72,5,Without tax,4.32,Without tax,,0,5
1aa815ae-2503-4e76-8fb4-86a4f94cada8,Yippee Noodles 68.00,,12,65,Without tax,57.85,Without tax,,0,68
aaaa2ccd-0f5b-4bb0-aed2-194508a09ca3,Zhandu Balm Ultra 8ml 42.00,,6,40,With tax,36.14,With tax,,0,42
f1e00496-c501-45b5-8000-40244f44c9c8,Zipper Pouch Pila 4×6 100pic 50.00,,10,50,With tax,35,With tax,,0,50
608afb49-6d76-491b-8047-a8dea2a9020c,Zipper Pouch Pila 5×7 100pic 80.00,,10,80,With tax,40,With tax,,0,80
4aa08baa-2581-4c58-bcce-9c786c4d2d9d,Zoff Haldi 200g 56.00,,20,50,With tax,30,With tax,,0,56
b4bbd70c-dc2e-45d2-8abe-267591df111c,Zoff Jeera Powder 50g 28.00,,12,26,With tax,15.4,With tax,,0,28
524adae5-75c8-490b-940e-f174f00a8a66,Zoff Kala Namak 100g 10.00,,10,10,With tax,7,With tax,,0,10
73fb0227-7004-4a4b-b574-b30eefb54144,Zorik Blade 10s 14.00,,100,10,With tax,8.6,With tax,,0,14
e83b8d1f-aa31-46ae-882d-4e51842f894b,bajaj almond drop ?1,,300,1,Without tax,0.82,Without tax,,0,1
3d2e5a68-ddb8-4e46-9155-7d9fd145f27e,center fresh/jar 210.00,,6,200,With tax,182,With tax,,0,210
87596ae1-d232-4dd5-9b34-aab6eef699d9,chana dal(GDM) Loose 80.00,,35,80,Without tax,64.5,Without tax,,0,80
ab3b963f-588d-4ee9-b85a-843e21bb2c0b,chana dal(tata) 500g/pic,,78,55,With tax,42.5,With tax,,0,58
e18f7a07-d4e9-4b24-97f4-7f119d5f8cf5,chana dal(tata)1kg/pic,,12,120,With tax,96.65,With tax,,0,125
5dd73d2f-391a-48d6-84d1-cbd06d0e3f2d,cutting misree Loose 80.00,,13,80,Without tax,50.5,Without tax,,0,80
47dd1f0e-5362-44e9-aa42-08ca7691eaa8,frooti 150ml.40pic/cs,,40,10,Without tax,8.25,Without tax,,0,10
ec4967bd-c662-4c5c-9f58-9f2db8b06048,gari burada,,3,280,With tax,185,With tax,,0,320
1412f17a-c0a1-4b58-97b4-6e2f44a7e6bc,gari gola 300.00,,3,300,With tax,220,With tax,,0,300
2463bd3d-f884-4169-9604-14a3c73f0dda,kaju 250g,,-1,270,Without tax,0,Without tax,,0,0
2d6976a5-abcb-4949-a3a1-ca3f74d75f32,kelloggs almond cornflakes 300g 170.00,,2,166,With tax,154.54,With tax,,0,170
0f79a713-758a-4201-b54d-a51b222625f1,kelloggs moons&stars 375g 175.00,,4,170,Without tax,159.1,Without tax,,0,175
b18d9610-a9cb-4fd7-902c-db60f7760934,kelloggs oats 900g jar,,3,194,With tax,180,With tax,,0,198
0fe9180d-b21f-4508-805a-27bcaffde2ce,kellogs chocos fills 250g,,3,173,Without tax,159.1,Without tax,,0,175
850edfd2-f80f-41cc-acff-387de5c28429,makhana loose 680.00,,4,680,With tax,550,With tax,,0,680
de9e5000-a300-43c9-bdb7-e799c75ad9f3,makundana Loose 60.00,,5,60,Without tax,48.5,Without tax,,0,60
430c0f53-f7d1-401c-bc68-28023c3fdcbb,mediker shampoo 5ml/?5,,24,5,Without tax,4.36,Without tax,,0,5
a98918f8-1e77-4e06-b04d-d6e2a5b7ef17,parle G 10.00,,12,10,With tax,9.09,With tax,,0,10
5fb91624-c7ea-40ab-9383-70af6066ce37,parle G 20.00,,12,19.5,Without tax,18.19,Without tax,,0,20
b83295d9-3c9d-4ff0-bf60-0747ff4cd5a7,parle happy happy 5.00,,144,5,With tax,4.3,With tax,,0,5
40ae2888-8c78-4bc7-bd89-3f79210ba55e,parle top spin 27.00,,6,26,Without tax,24.1,Without tax,,0,27
71303fa2-50c9-4ccd-b567-ec48cb763f23,ponds powder Red 200g,,3,174,Without tax,163.63,Without tax,,0,180
f15c7b08-da0a-4079-9174-291cf7d5ffbd,pulse tofee/jar 170.00,,14,135,With tax,130,With tax,,0,170
d01e1728-2beb-45e5-9d6d-534b0c0e6fbe,saffola masala oats 15.00,,10,14.5,Without tax,13.64,Without tax,,0,15
